ID_Transaction,Order_date,ID_Customer,Product,Brand,Harga,Kuantitas,Harga_Total,Total_Diskon,Total_Sales,Biaya_Ongkir,Grand_Total
TX-000248,2022-09-05 09:53,C02114,Map A4,Pensta,7000,3,21000,0,21000,0,21000
TX-000249,2022-09-06 09:53,C02115,Spidol Snowman,Draftex,11000,4,44000,8800,35200,35703,70903
TX-000250,2022-09-07 09:53,C02116,Paper Clip Joyko,Markify,7000,3,21000,0,21000,63196,84196
TX-000251,2022-09-08 09:53,C02117,Glue Stick UHU,Draftex,12000,3,36000,0,36000,46063,82063
TX-000252,2022-09-09 09:53,C02118,Buku Tulis Sidu 38L,Inklite,4500,2,9000,630,8370,54019,62389
TX-000253,2022-09-10 09:53,C02119,Stabilo Highlighter,Papermark,15000,5,75000,0,75000,32857,107857
TX-000254,2022-09-11 09:53,C02120,Amplop Putih,Prograph,1200,1,1200,84,1116,0,1116
TX-000255,2022-09-12 09:53,C02121,Binder A5,Prograph,28000,2,56000,0,56000,0,56000
TX-000256,2022-09-13 09:53,C02122,Kertas HVS A4 70gsm 500lbr,DraftLab,62000,4,248000,12400,235600,32287,267887
TX-000257,2022-09-14 09:53,C02123,Spidol Snowman,Notivo,11000,1,11000,0,11000,6963,17963
TX-000258,2022-09-15 09:53,C02124,Map A4,Officeo,7000,4,28000,4200,23800,39586,63386
TX-000259,2022-09-16 09:53,C02125,Stabilo Highlighter,Officeo,15000,2,30000,0,30000,52538,82538
TX-000260,2022-09-17 09:53,C02126,Map A4,Mepen,7000,3,21000,0,21000,28727,49727
TX-000261,2022-09-18 09:53,C02127,Paper Clip Joyko,Vectro,7000,5,35000,0,35000,59086,94086
TX-000262,2022-09-19 09:53,C02128,Pensil 2B,Mepen,5000,1,5000,350,4650,0,4650
TX-000263,2022-09-20 09:53,C02129,Penghapus kecil,Artlinez,3000,4,12000,1200,10800,42953,53753
TX-000264,2022-09-21 09:53,C02130,Penggaris 30cm,Papermark,5000,5,25000,0,25000,45540,70540
TX-000265,2022-09-22 09:53,C02131,Stabilo Highlighter,Mepen,15000,4,60000,0,60000,37759,97759
TX-000266,2022-09-23 09:53,C02132,Kertas HVS A4 70gsm 500lbr,Artlinez,62000,1,62000,0,62000,32440,94440
TX-000267,2022-09-24 09:53,C02133,Cutter kecil,Vectro,10000,4,40000,4000,36000,32969,68969
TX-000268,2022-09-25 09:53,C02134,Map A4,Markify,7000,4,28000,0,28000,28117,56117
TX-000269,2022-09-26 09:53,C02135,Cutter kecil,DraftLab,10000,2,20000,0,20000,31690,51690
TX-000270,2022-09-27 09:53,C02136,Amplop Coklat F4,Inklite,2200,2,4400,880,3520,15888,19408
TX-000271,2022-09-28 09:53,C02137,Penggaris 30cm,Lumo,5000,2,10000,500,9500,51359,60859
TX-000272,2022-09-29 09:53,C02138,Amplop Coklat F4,Statvio,2200,5,11000,0,11000,0,11000
TX-000273,2022-09-30 09:53,C02139,Kertas HVS A4 70gsm 500lbr,Prograph,62000,4,248000,0,248000,62825,310825
TX-000274,2022-10-01 09:53,C02140,Map A4,Lumo,7000,2,14000,980,13020,31525,44545
TX-000275,2022-10-02 09:53,C02141,Amplop Putih,Inklite,1200,5,6000,0,6000,56491,62491
TX-000276,2022-10-03 09:53,C02142,Kalkulator Casio,Lumo,175000,2,350000,0,350000,58102,408102
TX-000277,2022-10-04 09:53,C02143,Spidol Snowman,Mepen,11000,5,55000,0,55000,33295,88295
TX-000278,2022-10-05 09:53,C02144,Amplop Coklat F4,Writex,2200,3,6600,0,6600,16020,22620
TX-000279,2022-10-06 09:53,C02145,Kertas HVS A4 70gsm 500lbr,Statvio,62000,5,310000,31000,279000,62609,341609
TX-000280,2022-10-07 09:53,C02146,Penggaris 30cm,Scriba,5000,1,5000,350,4650,41009,45659
TX-000281,2022-10-08 09:53,C02147,Amplop Coklat F4,Markify,2200,5,11000,1320,9680,25035,34715
TX-000282,2022-10-09 09:53,C02148,Pulpen Pilot 0.5,Graphen,12000,5,60000,0,60000,16018,76018
TX-000283,2022-10-10 09:53,C02149,Cutter kecil,NexWrite,10000,2,20000,0,20000,45722,65722
TX-000284,2022-10-11 09:53,C02150,Amplop Putih,Artlinez,1200,3,3600,0,3600,36424,40024
TX-000285,2022-10-12 09:53,C02151,Paper Clip Joyko,DraftLab,7000,1,7000,0,7000,68929,75929
TX-000286,2022-10-13 09:53,C02152,Cutter kecil,Inklite,10000,3,30000,3000,27000,21035,48035
TX-000287,2022-10-14 09:53,C02153,Amplop Putih,Flowline,1200,3,3600,0,3600,0,3600
TX-000288,2022-10-15 09:53,C02154,Map A4,Markify,7000,3,21000,0,21000,0,21000
TX-000289,2022-10-16 09:53,C02155,Pensil 2B,Scriba,5000,4,20000,0,20000,69361,89361
TX-000290,2022-10-17 09:53,C02156,Kertas HVS A4 70gsm 500lbr,Papermark,62000,5,310000,0,310000,27400,337400
TX-000291,2022-10-18 09:53,C02157,Amplop Coklat F4,Statvio,2200,3,6600,1188,5412,29072,34484
TX-000292,2022-10-19 09:53,C02158,Cutter kecil,NexWrite,10000,5,50000,0,50000,0,50000
TX-000293,2022-10-20 09:53,C02159,Amplop Coklat F4,Pentagio,2200,1,2200,0,2200,0,2200
TX-000294,2022-10-21 09:53,C02160,Penghapus kecil,Graphen,3000,5,15000,1500,13500,19514,33014
TX-000295,2022-10-22 09:53,C02161,Spidol Snowman,Lumo,11000,1,11000,0,11000,24051,35051
TX-000296,2022-10-23 09:53,C02162,Map A4,Artlinez,7000,1,7000,350,6650,48550,55200
TX-000297,2022-10-24 09:53,C02163,Map A4,Vectro,7000,5,35000,1750,33250,48460,81710
TX-000298,2022-10-25 09:53,C02164,Glue Stick UHU,Flowline,12000,2,24000,1200,22800,38590,61390
TX-000299,2022-10-26 09:53,C02165,Amplop Putih,Inklite,1200,1,1200,0,1200,0,1200
TX-000300,2022-10-27 09:53,C02166,Penggaris 30cm,Graphen,5000,2,10000,0,10000,58100,68100
TX-000301,2022-10-28 09:53,C02167,Pulpen Pilot 0.5,Artlinez,12000,5,60000,0,60000,26331,86331
TX-000302,2022-10-29 09:53,C02168,Pensil 2B,Markify,5000,1,5000,1250,3750,0,3750
TX-000303,2022-10-30 09:53,C02169,Binder A5,Statvio,28000,3,84000,5880,78120,21886,100006
TX-000304,2022-10-31 09:53,C02170,Buku Tulis Sidu 38L,Scriba,4500,1,4500,1125,3375,0,3375
TX-000305,2022-11-01 09:53,C02171,Amplop Putih,Inklite,1200,3,3600,0,3600,54248,57848
TX-000306,2022-11-02 09:53,C02172,Glue Stick UHU,Papermark,12000,5,60000,3000,57000,65667,122667
TX-000307,2022-11-03 09:53,C02173,Pulpen Pilot 0.5,Inklite,12000,5,60000,0,60000,19494,79494
TX-000308,2022-11-04 09:53,C02174,Glue Stick UHU,Mepen,12000,3,36000,0,36000,7994,43994
TX-000309,2022-11-05 09:53,C02175,Kertas HVS A4 70gsm 500lbr,DraftLab,62000,5,310000,0,310000,0,310000
TX-000310,2022-11-06 09:53,C02176,Penghapus kecil,Flowline,3000,5,15000,1500,13500,66773,80273
TX-000311,2022-11-07 09:53,C02177,Stabilo Highlighter,Vectro,15000,2,30000,1500,28500,34381,62881
TX-000312,2022-11-08 09:53,C02178,Penghapus kecil,Notivo,3000,5,15000,4500,10500,69270,79770
TX-000313,2022-11-09 09:53,C02179,Penggaris 30cm,Lumora,5000,1,5000,0,5000,52417,57417
TX-000314,2022-11-10 09:53,C02180,Penggaris 30cm,Pentagio,5000,2,10000,0,10000,35142,45142
TX-000315,2022-11-11 09:53,C02181,Spidol Snowman,Officeo,11000,2,22000,1540,20460,33371,53831
TX-000316,2022-11-12 09:53,C02182,Spidol Snowman,Quillo,11000,4,44000,4400,39600,32258,71858
TX-000317,2022-11-13 09:53,C02183,Pulpen Pilot 0.5,NexWrite,12000,5,60000,0,60000,24685,84685
TX-000318,2022-11-14 09:53,C02184,Glue Stick UHU,Inkspire,12000,2,24000,0,24000,54288,78288
TX-000319,2022-11-15 09:53,C02185,Buku Tulis Sidu 38L,Vectro,4500,1,4500,0,4500,0,4500
TX-000320,2022-11-16 09:53,C02186,Paper Clip Joyko,Quillo,7000,1,7000,0,7000,22238,29238
TX-000321,2022-11-17 09:53,C02187,Cutter kecil,Papirus,10000,4,40000,0,40000,37834,77834
TX-000322,2022-11-18 09:53,C02188,Amplop Putih,Papermark,1200,3,3600,0,3600,47143,50743
TX-000323,2022-11-19 09:53,C02189,Stabilo Highlighter,Pensta,15000,2,30000,0,30000,32743,62743
TX-000324,2022-11-20 09:53,C02190,Penghapus kecil,Papirus,3000,1,3000,0,3000,59214,62214
TX-000325,2022-11-21 09:53,C02191,Kalkulator Casio,Inklite,175000,2,350000,0,350000,26459,376459
TX-000326,2022-11-22 09:53,C02192,Pensil 2B,Officeo,5000,2,10000,700,9300,56460,65760
TX-000327,2022-11-23 09:53,C02193,Pulpen Pilot 0.5,Mepen,12000,3,36000,0,36000,19528,55528
TX-000328,2022-11-24 09:53,C02194,Stabilo Highlighter,Pensta,15000,3,45000,3150,41850,31496,73346
TX-000329,2022-11-25 09:53,C02195,Pensil 2B,Papermark,5000,1,5000,0,5000,29640,34640
TX-000330,2022-11-26 09:53,C02196,Amplop Putih,Pentagio,1200,4,4800,0,4800,39292,44092
TX-000331,2022-11-27 09:53,C02197,Kalkulator Casio,Statvio,175000,1,175000,0,175000,6509,181509
TX-000332,2022-11-28 09:53,C02198,Penghapus kecil,Writex,3000,5,15000,2700,12300,46512,58812
TX-000333,2022-11-29 09:53,C02199,Amplop Putih,Notivo,1200,3,3600,0,3600,0,3600
TX-000334,2022-11-30 09:53,C02200,Paper Clip Joyko,Draftex,7000,5,35000,1750,33250,27241,60491
TX-000335,2022-12-01 09:53,C02201,Pulpen Pilot 0.5,Markify,12000,4,48000,4800,43200,7297,50497
TX-000336,2022-12-02 09:53,C02202,Amplop Putih,Scriba,1200,3,3600,180,3420,18831,22251
TX-000337,2022-12-03 09:53,C02203,Amplop Coklat F4,Quillo,2200,4,8800,2200,6600,52518,59118
TX-000338,2022-12-04 09:53,C02204,Glue Stick UHU,Artlinez,12000,5,60000,12000,48000,0,48000
TX-000339,2022-12-05 09:53,C02205,Glue Stick UHU,DraftLab,12000,3,36000,0,36000,33605,69605
TX-000340,2022-12-06 09:53,C02206,Buku Tulis Sidu 38L,Graphen,4500,1,4500,450,4050,0,4050
TX-000341,2022-12-07 09:53,C02207,Cutter kecil,Lumora,10000,4,40000,6000,34000,0,34000
TX-000342,2022-12-08 09:53,C02208,Pulpen Pilot 0.5,Papirus,12000,5,60000,10800,49200,0,49200
TX-000343,2022-12-09 09:53,C02209,Penggaris 30cm,Writex,5000,1,5000,0,5000,0,5000
TX-000344,2022-12-10 09:53,C02210,Paper Clip Joyko,Inkspire,7000,1,7000,0,7000,0,7000
TX-000345,2022-12-11 09:53,C02211,Stabilo Highlighter,Pensta,15000,2,30000,0,30000,65691,95691
TX-000346,2022-12-12 09:53,C02212,Spidol Snowman,Inkspire,11000,3,33000,8250,24750,28030,52780
TX-000347,2022-12-13 09:53,C02213,Binder A5,Notivo,28000,1,28000,0,28000,27749,55749
TX-000348,2022-12-14 09:53,C02214,Buku Tulis Sidu 38L,Pensta,4500,2,9000,0,9000,49495,58495
TX-000349,2022-12-15 09:53,C02215,Map A4,Draftex,7000,1,7000,0,7000,0,7000
TX-000350,2022-12-16 09:53,C02216,Pulpen Pilot 0.5,Writex,12000,5,60000,0,60000,55653,115653
TX-000351,2022-12-17 09:53,C02217,Pensil 2B,Writex,5000,4,20000,0,20000,62589,82589
TX-000352,2022-12-18 09:53,C02218,Penghapus kecil,Flowline,3000,5,15000,0,15000,16463,31463
TX-000353,2022-12-19 09:53,C02219,Buku Tulis Sidu 38L,Markify,4500,1,4500,450,4050,18890,22940
TX-000354,2022-12-20 09:53,C02220,Penggaris 30cm,Inkspire,5000,4,20000,0,20000,36538,56538
TX-000355,2022-12-21 09:53,C02221,Cutter kecil,Pensta,10000,5,50000,3500,46500,7596,54096
TX-000356,2022-12-22 09:53,C02222,Stabilo Highlighter,Inklite,15000,1,15000,0,15000,47332,62332
TX-000357,2022-12-23 09:53,C02223,Kertas HVS A4 70gsm 500lbr,NexWrite,62000,4,248000,49600,198400,17560,215960
TX-000358,2022-12-24 09:53,C02224,Pensil 2B,Prograph,5000,2,10000,0,10000,54098,64098
TX-000359,2022-12-25 09:53,C02225,Spidol Snowman,Officeo,11000,5,55000,0,55000,0,55000
TX-000360,2022-12-26 09:53,C02226,Buku Tulis Sidu 38L,Mepen,4500,4,18000,5400,12600,0,12600
TX-000361,2022-12-27 09:53,C02227,Penggaris 30cm,Quillo,5000,4,20000,0,20000,45114,65114
TX-000362,2022-12-28 09:53,C02228,Amplop Coklat F4,Quillo,2200,5,11000,0,11000,39532,50532
TX-000363,2022-12-29 09:53,C02229,Stabilo Highlighter,Notivo,15000,4,60000,9000,51000,26002,77002
TX-000364,2022-12-30 09:53,C02230,Amplop Putih,Scriba,1200,4,4800,576,4224,19780,24004
TX-000365,2022-12-31 09:53,C02231,Buku Tulis Sidu 38L,Quillo,4500,1,4500,0,4500,68720,73220
TX-000366,2023-01-01 09:53,C02232,Kertas HVS A4 70gsm 500lbr,Lumo,62000,5,310000,0,310000,48447,358447
TX-000367,2023-01-02 09:53,C02233,Amplop Coklat F4,Statvio,2200,4,8800,0,8800,0,8800
TX-000368,2023-01-03 09:53,C02234,Cutter kecil,NexWrite,10000,5,50000,5000,45000,0,45000
TX-000369,2023-01-04 09:53,C02235,Amplop Putih,Flowline,1200,5,6000,0,6000,58652,64652
TX-000370,2023-01-05 09:53,C02236,Stabilo Highlighter,Pentagio,15000,5,75000,22500,52500,24315,76815
TX-000371,2023-01-06 09:53,C02237,Penggaris 30cm,Statvio,5000,1,5000,350,4650,67924,72574
TX-000372,2023-01-07 09:53,C02238,Buku Tulis Sidu 38L,Pensta,4500,2,9000,450,8550,23910,32460
TX-000373,2023-01-08 09:53,C02239,Amplop Putih,Markify,1200,4,4800,480,4320,0,4320
TX-000374,2023-01-09 09:53,C02240,Amplop Putih,Papirus,1200,4,4800,0,4800,34586,39386
TX-000375,2023-01-10 09:53,C02241,Kertas HVS A4 70gsm 500lbr,Pensta,62000,5,310000,31000,279000,42234,321234
TX-000376,2023-01-11 09:53,C02242,Penggaris 30cm,Scriba,5000,4,20000,0,20000,0,20000
TX-000377,2023-01-12 09:53,C02243,Kertas HVS A4 70gsm 500lbr,Inkspire,62000,4,248000,0,248000,53887,301887
TX-000378,2023-01-13 09:53,C02244,Glue Stick UHU,Lumo,12000,5,60000,0,60000,33749,93749
TX-000379,2023-01-14 09:53,C02245,Paper Clip Joyko,Lumo,7000,2,14000,0,14000,41071,55071
TX-000380,2023-01-15 09:53,C02246,Buku Tulis Sidu 38L,Mepen,4500,2,9000,0,9000,49393,58393
TX-000381,2023-01-16 09:53,C02247,Pulpen Pilot 0.5,Quillo,12000,5,60000,0,60000,56899,116899
TX-000382,2023-01-17 09:53,C02248,Penggaris 30cm,Graphen,5000,4,20000,3000,17000,40406,57406
TX-000383,2023-01-18 09:53,C02249,Amplop Coklat F4,Artlinez,2200,1,2200,396,1804,37809,39613
TX-000384,2023-01-19 09:53,C02250,Amplop Putih,Vectro,1200,3,3600,0,3600,16368,19968
TX-000385,2023-01-20 09:53,C02251,Kertas HVS A4 70gsm 500lbr,Pentagio,62000,5,310000,0,310000,49132,359132
TX-000386,2023-01-21 09:53,C02252,Kalkulator Casio,Quillo,175000,5,875000,131250,743750,7838,751588
TX-000387,2023-01-22 09:53,C02253,Penggaris 30cm,Artlinez,5000,5,25000,1750,23250,27260,50510
TX-000388,2023-01-23 09:53,C02254,Map A4,Vectro,7000,5,35000,0,35000,0,35000
TX-000389,2023-01-24 09:53,C02255,Cutter kecil,Papermark,10000,5,50000,9000,41000,68481,109481
TX-000390,2023-01-25 09:53,C02256,Kertas HVS A4 70gsm 500lbr,Graphen,62000,2,124000,0,124000,0,124000
TX-000391,2023-01-26 09:53,C02257,Amplop Putih,Inklite,1200,3,3600,0,3600,28762,32362
TX-000392,2023-01-27 09:53,C02258,Paper Clip Joyko,Inklite,7000,3,21000,0,21000,18885,39885
TX-000393,2023-01-28 09:53,C02259,Cutter kecil,Artlinez,10000,5,50000,7500,42500,69911,112411
TX-000394,2023-01-29 09:53,C02260,Glue Stick UHU,Scriba,12000,4,48000,8640,39360,56734,96094
TX-000395,2023-01-30 09:53,C02261,Amplop Putih,Inklite,1200,3,3600,180,3420,65794,69214
TX-000396,2023-01-31 09:53,C02262,Pensil 2B,Papermark,5000,1,5000,500,4500,18901,23401
TX-000397,2023-02-01 09:53,C02263,Penghapus kecil,NexWrite,3000,4,12000,1200,10800,36776,47576
TX-000398,2023-02-02 09:53,C02264,Cutter kecil,Inkspire,10000,1,10000,0,10000,33019,43019
TX-000399,2023-02-03 09:53,C02265,Cutter kecil,Papermark,10000,4,40000,0,40000,0,40000
TX-000400,2023-02-04 09:53,C02266,Cutter kecil,Draftex,10000,4,40000,0,40000,15478,55478
TX-000401,2023-02-05 09:53,C02267,Amplop Coklat F4,Flowline,2200,5,11000,1100,9900,32970,42870
TX-000402,2023-02-06 09:53,C02268,Glue Stick UHU,DraftLab,12000,4,48000,0,48000,18574,66574
TX-000403,2023-02-07 09:53,C02269,Kalkulator Casio,Papirus,175000,1,175000,0,175000,39477,214477
TX-000404,2023-02-08 09:53,C02270,Kertas HVS A4 70gsm 500lbr,Lumo,62000,4,248000,44640,203360,47483,250843
TX-000405,2023-02-09 09:53,C02271,Stabilo Highlighter,Artlinez,15000,3,45000,0,45000,8471,53471
TX-000406,2023-02-10 09:53,C02272,Pulpen Pilot 0.5,Mepen,12000,4,48000,0,48000,68097,116097
TX-000407,2023-02-11 09:53,C02273,Map A4,Inklite,7000,2,14000,0,14000,32228,46228
TX-000408,2023-02-12 09:53,C02274,Kalkulator Casio,DraftLab,175000,5,875000,0,875000,65582,940582
TX-000409,2023-02-13 09:53,C02275,Glue Stick UHU,Lumora,12000,1,12000,0,12000,55594,67594
TX-000410,2023-02-14 09:53,C02276,Spidol Snowman,Pensta,11000,1,11000,0,11000,29204,40204
TX-000411,2023-02-15 09:53,C02277,Amplop Putih,Graphen,1200,4,4800,720,4080,49420,53500
TX-000412,2023-02-16 09:53,C02278,Glue Stick UHU,Officeo,12000,2,24000,2880,21120,28041,49161
TX-000413,2023-02-17 09:53,C02279,Kertas HVS A4 70gsm 500lbr,Papirus,62000,5,310000,15500,294500,0,294500
TX-000414,2023-02-18 09:53,C02280,Pensil 2B,Draftex,5000,1,5000,0,5000,0,5000
TX-000415,2023-02-19 09:53,C02281,Kalkulator Casio,DraftLab,175000,1,175000,0,175000,68394,243394
TX-000416,2023-02-20 09:53,C02282,Kalkulator Casio,Markify,175000,4,700000,0,700000,5042,705042
TX-000417,2023-02-21 09:53,C02283,Map A4,Vectro,7000,5,35000,1750,33250,36409,69659
TX-000418,2023-02-22 09:53,C02284,Amplop Putih,Writex,1200,1,1200,120,1080,62707,63787
TX-000419,2023-02-23 09:53,C02285,Paper Clip Joyko,Lumora,7000,1,7000,0,7000,26080,33080
TX-000420,2023-02-24 09:53,C02286,Spidol Snowman,Lumo,11000,3,33000,8250,24750,69131,93881
TX-000421,2023-02-25 09:53,C02287,Spidol Snowman,Scriba,11000,2,22000,0,22000,40710,62710
TX-000422,2023-02-26 09:53,C02288,Paper Clip Joyko,Notivo,7000,2,14000,0,14000,0,14000
TX-000423,2023-02-27 09:53,C02289,Kalkulator Casio,Quillo,175000,4,700000,35000,665000,0,665000
TX-000424,2023-02-28 09:53,C02290,Kalkulator Casio,Prograph,175000,1,175000,35000,140000,35783,175783
TX-000425,2023-03-01 09:53,C02291,Paper Clip Joyko,Lumora,7000,2,14000,700,13300,60050,73350
TX-000426,2023-03-02 09:53,C02292,Penghapus kecil,Lumora,3000,1,3000,0,3000,21927,24927
TX-000427,2023-03-03 09:53,C02293,Buku Tulis Sidu 38L,Inklite,4500,3,13500,2700,10800,5921,16721
TX-000428,2023-03-04 09:53,C02294,Pensil 2B,Vectro,5000,4,20000,0,20000,22055,42055
TX-000429,2023-03-05 09:53,C02295,Kertas HVS A4 70gsm 500lbr,Officeo,62000,2,124000,0,124000,39491,163491
TX-000430,2023-03-06 09:53,C02296,Penggaris 30cm,Mepen,5000,4,20000,0,20000,0,20000
TX-000431,2023-03-07 09:53,C02297,Kertas HVS A4 70gsm 500lbr,Lumo,62000,1,62000,0,62000,32570,94570
TX-000432,2023-03-08 09:53,C02298,Amplop Coklat F4,DraftLab,2200,1,2200,110,2090,43972,46062
TX-000433,2023-03-09 09:53,C02299,Amplop Putih,Artlinez,1200,4,4800,0,4800,40523,45323
TX-000434,2023-03-10 09:53,C02300,Kalkulator Casio,Graphen,175000,5,875000,61250,813750,0,813750
TX-000435,2023-03-11 09:53,C02301,Kalkulator Casio,Statvio,175000,3,525000,63000,462000,54050,516050
TX-000436,2023-03-12 09:53,C02302,Map A4,Inkspire,7000,5,35000,0,35000,0,35000
TX-000437,2023-03-13 09:53,C02303,Binder A5,Pensta,28000,4,112000,0,112000,0,112000
TX-000438,2023-03-14 09:53,C02304,Penggaris 30cm,Draftex,5000,4,20000,2000,18000,0,18000
TX-000439,2023-03-15 09:53,C02305,Penghapus kecil,Pentagio,3000,3,9000,0,9000,28953,37953
TX-000440,2023-03-16 09:53,C02306,Penggaris 30cm,Pentagio,5000,2,10000,0,10000,33475,43475
TX-000441,2023-03-17 09:53,C02307,Binder A5,Lumora,28000,2,56000,0,56000,17284,73284
TX-000442,2023-03-18 09:53,C02308,Paper Clip Joyko,Papirus,7000,1,7000,350,6650,45124,51774
TX-000443,2023-03-19 09:53,C02309,Spidol Snowman,Scriba,11000,2,22000,0,22000,51080,73080
TX-000444,2023-03-20 09:53,C02310,Kertas HVS A4 70gsm 500lbr,Papermark,62000,5,310000,55800,254200,42159,296359
TX-000445,2023-03-21 09:53,C02311,Map A4,Flowline,7000,5,35000,0,35000,5314,40314
TX-000446,2023-03-22 09:53,C02312,Pulpen Pilot 0.5,Statvio,12000,1,12000,0,12000,8943,20943
TX-000447,2023-03-23 09:53,C02313,Spidol Snowman,Papermark,11000,2,22000,0,22000,36871,58871
TX-000448,2023-03-24 09:53,C02314,Amplop Coklat F4,Prograph,2200,5,11000,550,10450,57117,67567
TX-000449,2023-03-25 09:53,C02315,Binder A5,NexWrite,28000,3,84000,0,84000,40065,124065
TX-000450,2023-03-26 09:53,C02316,Buku Tulis Sidu 38L,Papirus,4500,2,9000,0,9000,16028,25028
TX-000451,2023-03-27 09:53,C02317,Kalkulator Casio,Writex,175000,2,350000,0,350000,0,350000
TX-000452,2023-03-28 09:53,C02318,Paper Clip Joyko,Graphen,7000,3,21000,0,21000,24780,45780
TX-000453,2023-03-29 09:53,C02319,Stabilo Highlighter,Quillo,15000,5,75000,0,75000,36554,111554
TX-000454,2023-03-30 09:53,C02320,Spidol Snowman,Vectro,11000,5,55000,0,55000,40490,95490
TX-000455,2023-03-31 09:53,C02321,Spidol Snowman,Prograph,11000,1,11000,0,11000,36097,47097
TX-000456,2023-04-01 09:53,C02322,Pensil 2B,Scriba,5000,3,15000,0,15000,40639,55639
TX-000457,2023-04-02 09:53,C02323,Binder A5,Officeo,28000,3,84000,0,84000,8432,92432
TX-000458,2023-04-03 09:53,C02324,Glue Stick UHU,Lumo,12000,4,48000,4800,43200,33953,77153
TX-000459,2023-04-04 09:53,C02325,Paper Clip Joyko,Papermark,7000,3,21000,1050,19950,34267,54217
TX-000460,2023-04-05 09:53,C02326,Cutter kecil,Graphen,10000,2,20000,0,20000,29831,49831
TX-000461,2023-04-06 09:53,C02327,Binder A5,Statvio,28000,5,140000,0,140000,0,140000
TX-000462,2023-04-07 09:53,C02328,Binder A5,Officeo,28000,4,112000,0,112000,66237,178237
TX-000463,2023-04-08 09:53,C02329,Stabilo Highlighter,Graphen,15000,1,15000,750,14250,39056,53306
TX-000464,2023-04-09 09:53,C02330,Stabilo Highlighter,Statvio,15000,5,75000,0,75000,8367,83367
TX-000465,2023-04-10 09:53,C02331,Penggaris 30cm,Mepen,5000,2,10000,0,10000,49251,59251
TX-000466,2023-04-11 09:53,C02332,Penggaris 30cm,NexWrite,5000,3,15000,0,15000,32795,47795
TX-000467,2023-04-12 09:53,C02333,Paper Clip Joyko,Lumora,7000,1,7000,1400,5600,59582,65182
TX-000468,2023-04-13 09:53,C02334,Kertas HVS A4 70gsm 500lbr,Mepen,62000,4,248000,29760,218240,27500,245740
TX-000469,2023-04-14 09:53,C02335,Kalkulator Casio,Lumo,175000,3,525000,36750,488250,0,488250
TX-000470,2023-04-15 09:53,C02336,Pulpen Pilot 0.5,Pensta,12000,2,24000,0,24000,33566,57566
TX-000471,2023-04-16 09:53,C02337,Paper Clip Joyko,Quillo,7000,5,35000,1750,33250,51078,84328
TX-000472,2023-04-17 09:53,C02338,Cutter kecil,Flowline,10000,1,10000,0,10000,0,10000
TX-000473,2023-04-18 09:53,C02339,Paper Clip Joyko,Statvio,7000,5,35000,5250,29750,65212,94962
TX-000474,2023-04-19 09:53,C02340,Map A4,NexWrite,7000,2,14000,0,14000,6577,20577
TX-000475,2023-04-20 09:53,C02341,Pensil 2B,NexWrite,5000,5,25000,0,25000,0,25000
TX-000476,2023-04-21 09:53,C02342,Paper Clip Joyko,Inklite,7000,5,35000,2450,32550,51104,83654
TX-000477,2023-04-22 09:53,C02343,Spidol Snowman,Markify,11000,4,44000,0,44000,26263,70263
TX-000478,2023-04-23 09:53,C02344,Penghapus kecil,Papermark,3000,1,3000,0,3000,36632,39632
TX-000479,2023-04-24 09:53,C02345,Spidol Snowman,Flowline,11000,5,55000,0,55000,0,55000
TX-000480,2023-04-25 09:53,C02346,Kertas HVS A4 70gsm 500lbr,Pensta,62000,3,186000,9300,176700,52882,229582
TX-000481,2023-04-26 09:53,C02347,Map A4,Markify,7000,3,21000,1050,19950,62689,82639
TX-000482,2023-04-27 09:53,C02348,Pulpen Pilot 0.5,Notivo,12000,1,12000,0,12000,19438,31438
TX-000483,2023-04-28 09:53,C02349,Penghapus kecil,Officeo,3000,4,12000,1200,10800,29229,40029
TX-000484,2023-04-29 09:53,C02350,Penghapus kecil,Quillo,3000,2,6000,1080,4920,0,4920
TX-000485,2023-04-30 09:53,C02351,Pulpen Pilot 0.5,Papirus,12000,4,48000,3360,44640,49326,93966
TX-000486,2023-05-01 09:53,C02352,Spidol Snowman,Scriba,11000,1,11000,0,11000,0,11000
TX-000487,2023-05-02 09:53,C02353,Cutter kecil,Flowline,10000,4,40000,0,40000,38632,78632
TX-000488,2023-05-03 09:53,C02354,Cutter kecil,Scriba,10000,4,40000,0,40000,32108,72108
TX-000489,2023-05-04 09:53,C02355,Penghapus kecil,Papirus,3000,2,6000,0,6000,35568,41568
TX-000490,2023-05-05 09:53,C02356,Pensil 2B,Papermark,5000,1,5000,0,5000,32631,37631
TX-000491,2023-05-06 09:53,C02357,Amplop Putih,Pentagio,1200,2,2400,0,2400,59524,61924
