ID_Transaction,Status Order
TX-001392,Canceled
TX-001393,Completed
TX-001394,Completed
TX-001395,Completed
TX-001396,Completed
TX-001397,Completed
TX-001398,Completed
TX-001399,Completed
TX-001400,Completed
TX-001401,Completed
TX-001402,Completed
TX-001403,Pending
TX-001404,Completed
TX-001405,Pending
TX-001406,Completed
TX-001407,Completed
TX-001408,Pending
TX-001409,Canceled
TX-001410,Completed
TX-001411,Completed
TX-001412,Completed
TX-001413,Canceled
TX-001414,Completed
TX-001415,Completed
TX-001416,Pending
TX-001417,Completed
TX-001418,Completed
TX-001419,Completed
TX-001420,Completed
TX-001421,Completed
TX-001422,Pending
TX-001423,Completed
TX-001424,Completed
TX-001425,Completed
TX-001426,Completed
TX-001427,Return
TX-001428,Pending
TX-001429,Completed
TX-001430,Completed
TX-001431,Completed
TX-001432,Completed
TX-001433,Return
TX-001434,Completed
TX-001435,Pending
TX-001436,Pending
TX-001437,Pending
TX-001438,Completed
TX-001439,Canceled
TX-001440,Completed
TX-001441,Completed
TX-001442,Completed
TX-001443,Canceled
TX-001444,Completed
TX-001445,Completed
TX-001446,Canceled
TX-001447,Completed
TX-001448,Completed
TX-001449,Pending
TX-001450,Completed
TX-001451,Completed
TX-001452,Completed
TX-001453,Completed
TX-001454,Completed
TX-001455,Pending
TX-001456,Completed
TX-001457,Return
TX-001458,Completed
TX-001459,Completed
TX-001460,Pending
TX-001461,Return
TX-001462,Canceled
TX-001463,Canceled
TX-001464,Completed
TX-001465,Completed
TX-001466,Completed
TX-001467,Completed
TX-001468,Completed
TX-001469,Completed
TX-001470,Completed
TX-001471,Completed
TX-001472,Completed
TX-001473,Completed
TX-001474,Completed
TX-001475,Pending
TX-001476,Return
TX-001477,Return
TX-001478,Pending
TX-001479,Completed
TX-001480,Pending
TX-001481,Completed
TX-001482,Completed
TX-001483,Completed
TX-001484,Completed
TX-001485,Completed
TX-001486,Completed
TX-001487,Completed
TX-001488,Completed
TX-001489,Completed
TX-001490,Completed
TX-001491,Completed
TX-001492,Completed
TX-001493,Completed
TX-001494,Completed
TX-001495,Completed
TX-001496,Completed
TX-001497,Completed
TX-001498,Pending
TX-001499,Pending
TX-001500,Completed
TX-001501,Completed
TX-001502,Pending
TX-001503,Pending
TX-001504,Completed
TX-001505,Canceled
TX-001506,Completed
TX-001507,Completed
TX-001508,Completed
TX-001509,Completed
TX-001510,Canceled
TX-001511,Completed
TX-001512,Completed
TX-001513,Completed
TX-001514,Completed
TX-001515,Completed
TX-001516,Completed
TX-001517,Completed
TX-001518,Completed
TX-001519,Completed
TX-001520,Completed
TX-001521,Completed
TX-001522,Completed
TX-001523,Completed
TX-001524,Completed
TX-001525,Completed
TX-001526,Completed
TX-001527,Completed
TX-001528,Completed
TX-001529,Completed
TX-001530,Pending
TX-001531,Completed
TX-001532,Pending
TX-001533,Completed
TX-001534,Pending
TX-001535,Pending
TX-001536,Completed
TX-001537,Canceled
TX-001538,Completed
TX-001539,Completed
TX-001540,Completed
TX-001541,Completed
TX-001542,Canceled
TX-001543,Pending
TX-001544,Completed
TX-001545,Pending
TX-001546,Completed
TX-001547,Completed
TX-001548,Completed
TX-001549,Pending
TX-001550,Completed
TX-001551,Completed
TX-001552,Completed
TX-001553,Pending
TX-001554,Completed
TX-001555,Pending
TX-001556,Pending
TX-001557,Completed
TX-001558,Completed
TX-001559,Pending
TX-001560,Completed
TX-001561,Completed
TX-001562,Canceled
TX-001563,Completed
TX-001564,Completed
TX-001565,Completed
TX-001566,Completed
TX-001567,Completed
TX-001568,Completed
TX-001569,Completed
TX-001570,Pending
TX-001571,Completed
TX-001572,Completed
TX-001573,Return
TX-001574,Canceled
TX-001575,Pending
TX-001576,Pending
TX-001577,Completed
TX-001578,Return
TX-001579,Canceled
TX-001580,Completed
TX-001581,Pending
TX-001582,Pending
TX-001583,Completed
TX-001584,Completed
TX-001585,Completed
TX-001586,Completed
TX-001587,Completed
TX-001588,Pending
TX-001589,Pending
TX-001590,Canceled
TX-001591,Completed
TX-001592,Completed
TX-001593,Completed
TX-001594,Completed
TX-001595,Pending
TX-001596,Completed
TX-001597,Pending
TX-001598,Pending
TX-001599,Pending
TX-001600,Completed
TX-001601,Completed
TX-001602,Completed
TX-001603,Completed
TX-001604,Completed
TX-001605,Canceled
TX-001606,Completed
TX-001607,Completed
TX-001608,Pending
TX-001609,Canceled
TX-001610,Pending
TX-001611,Completed
TX-001612,Completed
TX-001613,Completed
TX-001614,Completed
TX-001615,Completed
TX-001616,Completed
TX-001617,Completed
TX-001618,Completed
TX-001619,Completed
TX-001620,Completed
TX-001621,Return
TX-001622,Completed
TX-001623,Canceled
TX-001624,Completed
TX-001625,Completed
TX-001626,Completed
TX-001627,Completed
TX-001628,Return
TX-001629,Completed
TX-001630,Canceled
TX-001631,Completed
TX-001632,Completed
TX-001633,Pending
TX-001634,Completed
TX-001635,Completed
TX-001636,Completed
TX-001637,Return
TX-001638,Completed
TX-001639,Completed
TX-001640,Pending
TX-001641,Completed
TX-001642,Completed
TX-001643,Completed
TX-001644,Completed
TX-001645,Completed
TX-001646,Completed
TX-001647,Completed
TX-001648,Completed
TX-001649,Pending
TX-001650,Return
TX-001651,Pending
TX-001652,Completed
TX-001653,Pending
TX-001654,Completed
TX-001655,Pending
TX-001656,Pending
TX-001657,Completed
TX-001658,Completed
TX-001659,Completed
TX-001660,Completed
TX-001661,Completed
TX-001662,Completed
TX-001663,Completed
TX-001664,Completed
TX-001665,Completed
TX-001666,Canceled
TX-001667,Pending
TX-001668,Completed
TX-001669,Completed
TX-001670,Completed
TX-001671,Completed
TX-001672,Completed
TX-001673,Completed
TX-001674,Completed
TX-001675,Pending
TX-001676,Completed
TX-001677,Completed
TX-001678,Completed
TX-001679,Completed
TX-001680,Completed
TX-001681,Pending
TX-001682,Pending
TX-001683,Pending
TX-001684,Completed
TX-001685,Completed
TX-001686,Completed
TX-001687,Completed
TX-001688,Completed
TX-001689,Completed
TX-001690,Completed
TX-001691,Pending
TX-001692,Canceled
TX-001693,Completed
TX-001694,Completed
TX-001695,Completed
TX-001696,Completed
TX-001697,Completed
TX-001698,Completed
TX-001699,Completed
TX-001700,Completed
TX-001701,Pending
TX-001702,Completed
TX-001703,Completed
TX-001704,Completed
TX-001705,Completed
TX-001706,Completed
TX-001707,Canceled
TX-001708,Completed
TX-001709,Completed
TX-001710,Completed
TX-001711,Canceled
TX-001712,Completed
TX-001713,Completed
TX-001714,Completed
TX-001715,Completed
TX-001716,Completed
TX-001717,Completed
TX-001718,Completed
TX-001719,Completed
TX-001720,Completed
TX-001721,Return
TX-001722,Canceled
TX-001723,Completed
TX-001724,Completed
TX-001725,Canceled
TX-001726,Return
TX-001727,Completed
TX-001728,Completed
TX-001729,Completed
TX-001730,Completed
TX-001731,Completed
TX-001732,Completed
TX-001733,Canceled
TX-001734,Completed
TX-001735,Completed
TX-001736,Completed
TX-001737,Completed
TX-001738,Canceled
TX-001739,Completed
TX-001740,Completed
TX-001741,Completed
TX-001742,Completed
TX-001743,Completed
TX-001744,Completed
TX-001745,Completed
TX-001746,Pending
TX-001747,Pending
TX-001748,Pending
TX-001749,Pending
TX-001750,Pending
TX-001751,Pending
TX-001752,Completed
TX-001753,Completed
TX-001754,Completed
TX-001755,Completed
TX-001756,Completed
TX-001757,Completed
TX-001758,Completed
TX-001759,Completed
TX-001760,Canceled
TX-001761,Completed
TX-001762,Completed
TX-001763,Completed
TX-001764,Completed
TX-001765,Pending
TX-001766,Return
TX-001767,Completed
TX-001768,Completed
TX-001769,Completed
TX-001770,Completed
TX-001771,Completed
TX-001772,Completed
TX-001773,Completed
TX-001774,Completed
TX-001775,Completed
TX-001776,Completed
TX-001777,Completed
TX-001778,Pending
TX-001779,Completed
TX-001780,Pending
TX-001781,Completed
TX-001782,Completed
TX-001783,Completed
TX-001784,Completed
TX-001785,Completed
TX-001786,Return
TX-001787,Completed
TX-001788,Completed
TX-001789,Completed
TX-001790,Completed
TX-001791,Pending
TX-001792,Completed
TX-001793,Completed
TX-001794,Completed
TX-001795,Pending
TX-001796,Pending
TX-001797,Pending
TX-001798,Pending
TX-001799,Pending
TX-001800,Pending
TX-001801,Completed
TX-001802,Completed
TX-001803,Completed
TX-001804,Completed
TX-001805,Completed
TX-001806,Pending
TX-001807,Completed
TX-001808,Completed
TX-001809,Completed
TX-001810,Pending
TX-001811,Completed
TX-001812,Pending
TX-001813,Completed
TX-001814,Completed
TX-001815,Completed
TX-001816,Completed
TX-001817,Completed
TX-001818,Completed
TX-001819,Completed
TX-001820,Pending
TX-001821,Pending
TX-001822,Completed
TX-001823,Pending
TX-001824,Completed
TX-001825,Completed
TX-001826,Completed
TX-001827,Canceled
TX-001828,Completed
TX-001829,Canceled
TX-001830,Canceled
TX-001831,Return
TX-001832,Canceled
TX-001833,Completed
TX-001834,Completed
TX-001835,Completed
TX-001836,Completed
TX-001837,Completed
TX-001838,Completed
TX-001839,Completed
TX-001840,Completed
TX-001841,Completed
TX-001842,Completed
TX-001843,Completed
TX-001844,Completed
TX-001845,Completed
TX-001846,Completed
TX-001847,Completed
TX-001848,Completed
TX-001849,Pending
TX-001850,Completed
TX-001851,Pending
TX-001852,Pending
TX-001853,Pending
TX-001854,Pending
TX-001855,Completed
TX-001856,Completed
TX-001857,Pending
TX-001858,Pending
TX-001859,Completed
TX-001860,Completed
TX-001861,Completed
TX-001862,Pending
TX-001863,Completed
TX-001864,Completed
TX-001865,Completed
TX-001866,Completed
TX-001867,Completed
TX-001868,Completed
TX-001869,Completed
TX-001870,Completed
TX-001871,Pending
TX-001872,Completed
TX-001873,Completed
TX-001874,Completed
TX-001875,Completed
TX-001876,Completed
TX-001877,Completed
TX-001878,Completed
TX-001879,Completed
TX-001880,Completed
TX-001881,Completed
TX-001882,Completed
TX-001883,Completed
TX-001884,Completed
TX-001885,Completed
TX-001886,Completed
TX-001887,Completed
TX-001888,Completed
TX-001889,Canceled
TX-001890,Pending
TX-001891,Pending
TX-001892,Pending
TX-001893,Completed
TX-001894,Completed
TX-001895,Completed
TX-001896,Pending
TX-001897,Canceled
TX-001898,Completed
TX-001899,Completed
TX-001900,Completed
TX-001901,Completed
TX-001902,Completed
TX-001903,Completed
TX-001904,Completed
TX-001905,Completed
TX-001906,Completed
TX-001907,Completed
TX-001908,Completed
TX-001909,Pending
TX-001910,Completed
TX-001911,Pending
TX-001912,Pending
TX-001913,Canceled
TX-001914,Pending
TX-001915,Completed
TX-001916,Pending
TX-001917,Completed
TX-001918,Pending
TX-001919,Canceled
TX-001920,Completed
TX-001921,Canceled
TX-001922,Completed
TX-001923,Completed
TX-001924,Completed
TX-001925,Canceled
TX-001926,Completed
TX-001927,Completed
TX-001928,Completed
TX-001929,Completed
TX-001930,Completed
TX-001931,Completed
TX-001932,Completed
TX-001933,Completed
TX-001934,Completed
TX-001935,Completed
TX-001936,Completed
TX-001937,Completed
TX-001938,Completed
TX-001939,Completed
TX-001940,Completed
TX-001941,Pending
TX-001942,Pending
TX-001943,Pending
TX-001944,Pending
TX-001945,Completed
TX-001946,Completed
TX-001947,Completed
TX-001948,Completed
TX-001949,Completed
TX-001950,Completed
TX-001951,Completed
TX-001952,Completed
TX-001953,Pending
TX-001954,Completed
TX-001955,Canceled
TX-001956,Pending
TX-001957,Completed
TX-001958,Completed
TX-001959,Canceled
TX-001960,Pending
TX-001961,Completed
TX-001962,Canceled
TX-001963,Completed
TX-001964,Completed
TX-001965,Completed
TX-001966,Canceled
TX-001967,Completed
TX-001968,Completed
TX-001969,Completed
TX-001970,Completed
TX-001971,Completed
TX-001972,Completed
TX-001973,Completed
TX-001974,Completed
TX-001975,Completed
TX-001976,Completed
TX-001977,Completed
TX-001978,Return
TX-001979,Pending
TX-001980,Completed
TX-001981,Return
TX-001982,Pending
TX-001983,Completed
TX-001984,Return
TX-001985,Completed
TX-001986,Completed
TX-001987,Completed
TX-001988,Completed
TX-001989,Completed
TX-001990,Completed
TX-001991,Completed
TX-001992,Completed
TX-001993,Completed
TX-001994,Completed
TX-001995,Completed
TX-001996,Return
TX-001997,Return
TX-001998,Completed
TX-001999,Return
TX-002000,Return
TX-002001,Completed
TX-002002,Completed
TX-002003,Canceled
TX-002004,Pending
TX-002005,Canceled
TX-002006,Completed
TX-002007,Completed
TX-002008,Completed
TX-002009,Completed
TX-002010,Completed
TX-002011,Pending
TX-002012,Completed
TX-002013,Completed
TX-002014,Canceled
TX-002015,Completed
TX-002016,Completed
TX-002017,Pending
TX-002018,Pending
TX-002019,Completed
TX-002020,Completed
TX-002021,Completed
TX-002022,Pending
TX-002023,Completed
TX-002024,Return
TX-002025,Completed
TX-002026,Completed
TX-002027,Pending
TX-002028,Completed
TX-002029,Completed
TX-002030,Pending
TX-002031,Canceled
TX-002032,Pending
TX-002033,Pending
TX-002034,Canceled
TX-002035,Canceled
TX-002036,Completed
TX-002037,Pending
TX-002038,Canceled
TX-002039,Completed
TX-002040,Completed
TX-002041,Completed
TX-002042,Completed
TX-002043,Completed
TX-002044,Completed
TX-002045,Pending
TX-002046,Completed
TX-002047,Pending
TX-002048,Completed
TX-002049,Canceled
TX-002050,Canceled
TX-002051,Return
TX-002052,Pending
TX-002053,Completed
TX-002054,Canceled
TX-002055,Completed
TX-002056,Completed
TX-002057,Pending
TX-002058,Pending
TX-002059,Completed
TX-002060,Completed
TX-002061,Completed
TX-002062,Completed
TX-002063,Completed
TX-002064,Completed
TX-002065,Pending
TX-002066,Completed
TX-002067,Completed
TX-002068,Completed
TX-002069,Completed
TX-002070,Completed
TX-002071,Completed
TX-002072,Completed
TX-002073,Completed
TX-002074,Completed
TX-002075,Pending
TX-002076,Completed
TX-002077,Pending
TX-002078,Completed
TX-002079,Completed
TX-002080,Pending
TX-002081,Completed
TX-002082,Completed
TX-002083,Completed
TX-002084,Completed
TX-002085,Completed
TX-002086,Completed
TX-002087,Completed
TX-002088,Completed
TX-002089,Completed
TX-002090,Completed
TX-002091,Pending
TX-002092,Completed
TX-002093,Completed
TX-002094,Completed
TX-002095,Canceled
TX-002096,Completed
TX-002097,Completed
TX-002098,Completed
TX-002099,Completed
TX-002100,Return
TX-002101,Completed
TX-002102,Completed
TX-002103,Completed
TX-002104,Completed
TX-002105,Completed
TX-002106,Pending
TX-002107,Pending
TX-002108,Pending
TX-002109,Completed
TX-002110,Pending
TX-002111,Completed
TX-002112,Return
TX-002113,Return
TX-002114,Completed
TX-002115,Completed
TX-002116,Completed
TX-002117,Pending
TX-002118,Pending
TX-002119,Completed
TX-002120,Completed
TX-002121,Pending
TX-002122,Completed
TX-002123,Completed
TX-002124,Completed
TX-002125,Completed
TX-002126,Completed
TX-002127,Completed
TX-002128,Completed
TX-002129,Completed
TX-002130,Completed
TX-002131,Completed
TX-002132,Canceled
TX-002133,Completed
TX-002134,Completed
TX-002135,Completed
TX-002136,Pending
TX-002137,Completed
TX-002138,Completed
TX-002139,Return
TX-002140,Canceled
TX-002141,Pending
TX-002142,Pending
TX-002143,Completed
TX-002144,Pending
TX-002145,Completed
TX-002146,Pending
TX-002147,Completed
TX-002148,Pending
TX-002149,Completed
TX-002150,Pending
TX-002151,Completed
TX-002152,Pending
TX-002153,Completed
TX-002154,Completed
TX-002155,Completed
TX-002156,Completed
TX-002157,Completed
TX-002158,Completed
TX-002159,Completed
TX-002160,Completed
TX-002161,Completed
TX-002162,Completed
TX-002163,Completed
TX-002164,Completed
TX-002165,Completed
TX-002166,Completed
TX-002167,Completed
TX-002168,Completed
TX-002169,Completed
TX-002170,Completed
TX-002171,Completed
TX-002172,Pending
TX-002173,Completed
TX-002174,Pending
TX-002175,Completed
TX-002176,Completed
TX-002177,Completed
TX-002178,Completed
TX-002179,Completed
TX-002180,Pending
TX-002181,Pending
TX-002182,Completed
TX-002183,Completed
TX-002184,Pending
TX-002185,Canceled
TX-002186,Pending
TX-002187,Completed
TX-002188,Completed
TX-002189,Completed
TX-002190,Canceled
TX-002191,Completed
TX-002192,Return
TX-002193,Completed
TX-002194,Completed
TX-002195,Completed
TX-002196,Pending
TX-002197,Completed
TX-002198,Completed
TX-002199,Completed
TX-002200,Completed
TX-002201,Return
TX-002202,Return
TX-002203,Completed
TX-002204,Completed
TX-002205,Completed
TX-002206,Return
TX-002207,Completed
TX-002208,Pending
TX-002209,Completed
TX-002210,Return
TX-002211,Return
TX-002212,Completed
TX-002213,Completed
TX-002214,Completed
TX-002215,Completed
TX-002216,Return
TX-002217,Completed
TX-002218,Completed
TX-002219,Completed
TX-002220,Pending
TX-002221,Completed
TX-002222,Completed
TX-002223,Completed
TX-002224,Completed
TX-002225,Return
TX-002226,Completed
TX-002227,Completed
TX-002228,Completed
TX-002229,Completed
TX-002230,Completed
TX-002231,Pending
TX-002232,Completed
TX-002233,Return
TX-002234,Pending
TX-002235,Completed
TX-002236,Completed
TX-002237,Completed
TX-002238,Return
TX-002239,Pending
TX-002240,Pending
TX-002241,Completed
TX-002242,Completed
TX-002243,Completed
TX-002244,Completed
TX-002245,Completed
TX-002246,Pending
TX-002247,Completed
TX-002248,Completed
TX-002249,Completed
TX-002250,Pending
TX-002251,Return
TX-002252,Completed
TX-002253,Canceled
TX-002254,Completed
TX-002255,Completed
TX-002256,Canceled
TX-002257,Completed
TX-002258,Return
TX-002259,Completed
TX-002260,Completed
TX-002261,Return
TX-002262,Completed
TX-002263,Canceled
TX-002264,Completed
TX-002265,Completed
TX-002266,Pending
TX-002267,Completed
TX-002268,Pending
TX-002269,Pending
TX-002270,Pending
TX-002271,Return
TX-002272,Completed
TX-002273,Canceled
TX-002274,Canceled
TX-002275,Completed
TX-002276,Completed
TX-002277,Completed
TX-002278,Completed
TX-002279,Canceled
TX-002280,Completed
TX-002281,Completed
TX-002282,Completed
TX-002283,Completed
TX-002284,Completed
TX-002285,Completed
TX-002286,Completed
TX-002287,Pending
TX-002288,Return
TX-002289,Pending
TX-002290,Completed
TX-002291,Completed
TX-002292,Canceled
TX-002293,Completed
TX-002294,Completed
TX-002295,Completed
TX-002296,Completed
TX-002297,Completed
TX-002298,Completed
TX-002299,Completed
TX-002300,Completed
TX-002301,Pending
TX-002302,Completed
TX-002303,Completed
TX-002304,Pending
TX-002305,Completed
TX-002306,Completed
TX-002307,Completed
TX-002308,Completed
TX-002309,Pending
TX-002310,Pending
